data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5,dezena_6,dezena_7,dezena_8,dezena_9,dezena_10,dezena_11,dezena_12,dezena_13,dezena_14,dezena_15
2019-01-04,1759,1,2,3,4,5,6,8,10,14,15,16,18,19,22,23
2019-01-07,1760,1,3,4,5,6,7,12,14,15,16,18,20,23,24,25
2019-01-09,1761,1,2,3,5,6,9,10,11,13,17,18,19,20,21,25
2019-01-11,1762,1,2,5,6,7,8,12,15,16,17,20,21,22,23,25
2019-01-14,1763,1,2,3,4,5,8,9,10,11,13,14,15,16,21,24
2019-01-16,1764,1,2,4,6,7,10,12,14,15,16,17,19,20,23,25
2019-01-18,1765,1,2,3,4,5,8,9,11,13,14,17,18,21,22,25
2019-01-21,1766,1,3,7,8,9,10,11,12,13,14,15,16,20,21,23
2019-01-23,1767,2,4,5,6,7,9,10,11,15,16,19,20,23,24,25
2019-01-25,1768,1,2,4,6,10,12,14,17,18,19,20,22,23,24,25
2019-01-28,1769,1,3,5,7,8,10,12,13,14,16,17,18,20,23,25
2019-01-30,1770,2,4,5,7,11,12,14,15,18,19,20,21,22,23,25
2019-02-01,1771,2,6,7,10,11,13,15,16,17,18,19,21,23,24,25
2019-02-04,1772,1,3,4,5,7,9,10,13,14,16,19,20,21,24,25
2019-02-06,1773,1,2,5,8,9,10,13,15,16,17,18,19,21,24,25
2019-02-08,1774,3,7,9,10,12,13,14,15,17,19,20,22,23,24,25
2019-02-11,1775,3,6,7,8,9,11,12,14,15,16,17,18,19,20,23
2019-02-13,1776,2,3,4,6,7,11,12,13,17,18,19,22,23,24,25
2019-02-15,1777,2,4,6,8,10,12,14,15,16,18,19,20,21,24,25
2019-02-18,1778,1,3,5,6,8,9,10,11,13,16,18,19,21,23,24
2019-02-20,1779,2,3,4,6,8,9,15,18,19,20,21,22,23,24,25
2019-02-22,1780,3,4,5,6,8,9,10,11,13,14,15,16,17,22,25
2019-02-25,1781,1,4,5,7,8,9,10,11,15,16,18,19,20,21,22
2019-02-27,1782,1,2,3,7,8,12,13,14,15,17,18,19,20,22,25
2019-03-01,1783,3,4,8,10,11,12,14,15,18,20,21,22,23,24,25
2019-03-06,1784,1,3,4,7,9,10,11,13,14,17,18,19,22,23,25
2019-03-08,1785,1,4,5,6,7,8,9,11,14,16,17,19,21,23,25
2019-03-11,1786,1,3,4,5,6,7,12,16,17,18,20,21,22,23,24
2019-03-13,1787,1,2,4,6,7,10,11,12,14,18,19,20,21,23,25
2019-03-15,1788,1,2,6,7,9,10,11,13,14,15,17,18,19,20,23
2019-03-18,1789,1,3,5,8,9,11,13,14,15,17,19,21,22,24,25
2019-03-20,1790,1,2,3,6,8,11,12,13,15,17,18,21,23,24,25
2019-03-22,1791,1,2,4,5,7,8,10,13,15,17,18,19,20,22,24
2019-03-25,1792,2,3,6,7,9,10,13,14,15,16,17,21,22,24,25
2019-03-27,1793,1,2,3,5,6,10,11,13,16,18,19,20,21,23,24
2019-03-29,1794,3,4,5,7,8,10,11,13,16,18,19,21,22,24,25
2019-04-01,1795,2,4,7,8,9,10,13,16,17,18,19,22,23,24,25
2019-04-03,1796,1,3,5,9,10,12,15,16,18,19,20,21,23,24,25
2019-04-05,1797,3,5,6,7,9,10,11,14,15,16,17,18,19,24,25
2019-04-08,1798,2,3,4,5,7,9,12,13,14,15,16,19,20,21,23
2019-04-10,1799,2,3,4,5,8,10,11,12,15,18,20,22,23,24,25
2019-04-12,1800,1,2,5,6,7,8,10,12,13,14,15,16,20,21,22
2019-04-15,1801,1,4,5,7,10,12,13,15,17,18,19,20,22,23,24
2019-04-17,1802,1,2,5,8,11,12,14,15,16,19,20,21,23,24,25
2019-04-20,1803,3,4,5,6,7,9,11,15,17,18,19,20,21,23,24
2019-04-22,1804,1,5,8,9,10,11,13,14,15,17,19,20,22,24,25
2019-04-24,1805,1,2,4,5,6,9,10,14,15,16,18,20,22,23,24
2019-04-26,1806,1,2,4,5,7,9,11,14,15,16,19,20,21,23,25
2019-04-29,1807,1,2,3,5,7,8,9,13,14,17,18,19,20,24,25
2019-05-02,1808,3,5,7,8,11,12,13,15,16,18,19,20,22,24,25
2019-05-03,1809,1,2,4,5,6,9,13,14,16,17,18,20,23,24,25
2019-05-06,1810,1,3,4,6,7,9,12,13,14,16,19,21,22,24,25
2019-05-08,1811,2,3,4,5,6,7,8,10,12,13,14,18,20,21,24
2019-05-10,1812,2,4,6,7,9,11,12,13,18,19,20,21,23,24,25
2019-05-13,1813,1,2,4,5,7,8,11,13,14,15,16,17,20,23,25
2019-05-15,1814,1,2,3,5,7,12,14,15,16,18,19,21,23,24,25
2019-05-17,1815,3,6,7,10,11,12,13,14,15,18,19,20,21,24,25
2019-05-20,1816,1,2,4,6,7,8,9,11,13,14,15,16,18,20,21
2019-05-22,1817,1,4,7,9,10,11,14,15,16,17,18,21,22,23,24
2019-05-24,1818,1,4,5,6,8,9,10,11,14,15,16,19,21,23,24
2019-05-27,1819,1,6,9,10,11,12,13,14,15,16,17,18,19,20,23
2019-05-29,1820,1,4,5,7,10,13,14,16,17,18,19,20,21,22,25
2019-05-31,1821,2,3,4,5,7,9,10,13,14,16,17,19,20,21,25
2019-06-03,1822,1,4,6,9,12,13,14,16,17,18,19,20,21,24,25
2019-06-05,1823,3,5,6,7,8,9,10,12,13,15,16,17,18,19,22
2019-06-07,1824,2,5,6,8,9,11,13,14,16,17,18,20,21,23,25
2019-06-10,1825,1,3,7,8,9,10,11,14,15,16,17,20,21,22,23
2019-06-12,1826,1,2,5,7,8,9,10,11,12,13,14,19,21,22,25
2019-06-14,1827,1,3,4,6,7,10,12,13,14,17,18,19,21,22,24
2019-06-17,1828,1,2,5,6,7,8,9,11,12,13,15,19,21,23,24
2019-06-19,1829,2,3,4,5,7,10,11,13,15,16,19,21,22,23,24
2019-06-21,1830,1,3,5,8,10,11,12,14,17,18,19,20,22,23,24
2019-06-24,1831,2,4,5,8,9,10,12,14,16,18,19,20,21,22,23
2019-06-26,1832,2,7,8,9,10,11,16,18,19,20,21,22,23,24,25
2019-06-28,1833,1,7,9,11,12,14,15,16,18,19,20,21,23,24,25
2019-07-01,1834,2,5,6,8,12,13,14,15,17,18,19,20,21,22,23
2019-07-03,1835,1,4,6,7,11,13,14,15,16,18,20,21,22,23,24
2019-07-05,1836,1,3,4,6,7,8,9,12,14,15,17,18,19,24,25
2019-07-08,1837,1,4,5,6,8,9,11,12,13,14,15,16,21,24,25
2019-07-10,1838,1,3,5,8,9,10,12,15,16,18,20,21,22,23,25
2019-07-12,1839,1,3,4,6,7,8,9,14,15,17,18,19,23,24,25
2019-07-15,1840,2,3,6,7,10,11,12,13,14,15,16,17,19,21,24
2019-07-17,1841,1,2,3,4,6,7,8,11,12,13,17,18,21,22,25
2019-07-19,1842,3,4,5,6,9,11,12,13,14,16,17,19,20,21,23
2019-07-22,1843,4,6,7,8,11,12,14,15,16,17,19,20,21,22,24
2019-07-24,1844,1,3,5,6,7,8,11,12,14,15,16,17,21,23,25
2019-07-26,1845,3,4,5,6,8,10,11,14,15,17,18,19,20,21,23
2019-07-29,1846,1,2,3,9,10,11,12,14,15,18,19,20,22,24,25
2019-07-31,1847,1,2,3,5,7,8,9,14,15,17,18,19,20,23,24
2019-08-02,1848,2,3,7,8,9,11,13,15,16,17,18,20,21,22,24
2019-08-05,1849,1,5,9,11,12,13,14,17,18,19,21,22,23,24,25
2019-08-07,1850,4,5,7,10,11,12,14,15,16,18,20,21,23,24,25
2019-08-09,1851,1,5,6,7,8,9,10,11,13,16,19,20,22,23,25
2019-08-12,1852,1,3,6,9,10,12,13,17,18,19,20,21,23,24,25
2019-08-14,1853,1,3,5,9,10,11,13,14,15,16,17,20,22,23,24
2019-08-16,1854,3,4,5,6,8,11,13,14,15,16,17,18,20,22,24
2019-08-19,1855,1,4,5,7,11,12,13,14,15,16,17,20,23,24,25
2019-08-21,1856,1,3,4,7,8,10,11,12,13,16,17,18,20,21,23
2019-08-23,1857,2,4,6,7,8,9,14,15,16,17,20,22,23,24,25
2019-08-26,1858,2,3,4,7,8,9,11,13,15,17,18,20,21,22,25
2019-08-28,1859,3,6,7,8,9,12,13,16,17,19,20,21,22,24,25
2019-08-30,1860,1,2,3,4,5,10,11,15,17,18,19,21,22,23,24
2019-09-06,1861,2,3,5,6,7,8,9,13,14,16,18,22,23,24,25
2019-09-09,1862,2,3,4,5,7,10,11,13,16,18,19,20,21,23,24
2019-09-11,1863,2,3,4,5,6,8,9,10,14,16,18,21,22,24,25
2019-09-13,1864,2,3,6,7,8,9,10,12,14,16,18,20,21,24,25
2019-09-16,1865,2,3,5,6,7,10,11,12,14,17,19,20,21,24,25
2019-09-18,1866,1,2,3,4,5,10,11,12,13,14,16,20,21,23,25
2019-09-20,1867,1,2,4,5,6,7,8,9,12,13,15,16,17,18,25
2019-09-23,1868,1,2,4,5,6,8,10,11,13,14,16,17,19,21,24
2019-09-25,1869,1,2,4,10,11,13,14,15,17,18,21,22,23,24,25
2019-09-27,1870,1,2,3,4,6,7,10,15,16,18,20,21,22,24,25
2019-09-30,1871,1,2,4,5,6,7,8,11,13,14,18,20,22,23,24
2019-10-02,1872,1,2,6,8,9,13,14,15,17,19,20,21,22,23,25
2019-10-04,1873,1,4,5,7,8,9,10,11,12,14,15,17,19,21,23
2019-10-07,1874,1,5,6,8,9,10,13,14,17,19,20,21,22,24,25
2019-10-09,1875,1,3,4,5,7,8,13,14,16,18,19,21,22,23,24
2019-10-11,1876,1,2,3,4,7,8,11,13,16,18,19,20,22,23,24
2019-10-14,1877,2,4,8,9,11,12,13,14,15,18,19,21,23,24,25
2019-10-16,1878,1,2,3,4,5,6,8,10,12,15,17,19,23,24,25
2019-10-18,1879,2,4,5,6,8,10,11,13,15,16,19,20,21,24,25
2019-10-21,1880,1,4,5,6,7,9,11,13,15,18,19,20,22,23,24
2019-10-23,1881,1,3,4,5,10,14,15,16,17,18,19,21,23,24,25
2019-10-25,1882,1,3,4,5,8,9,11,12,13,14,15,16,22,23,24
2019-10-28,1883,1,2,3,4,5,8,11,13,15,16,17,18,21,22,23
2019-10-30,1884,1,2,3,5,6,7,8,9,11,12,14,16,17,23,25
2019-11-01,1885,1,3,5,8,9,10,11,12,14,17,18,21,22,23,25
2019-11-04,1886,1,2,3,6,9,11,12,14,15,16,19,20,21,22,25
2019-11-06,1887,1,3,4,6,7,8,9,10,11,12,14,16,17,18,22
2019-11-09,1888,2,4,6,7,8,11,12,14,17,18,20,22,23,24,25
2019-11-11,1889,1,2,4,6,7,11,13,14,15,19,20,22,23,24,25
2019-11-13,1890,1,2,4,5,7,8,9,10,11,13,15,16,17,21,23
2019-11-16,1891,3,4,6,7,11,14,15,16,19,20,21,22,23,24,25
2019-11-18,1892,1,3,5,6,7,8,9,10,11,19,20,21,23,24,25
2019-11-21,1893,2,3,4,5,7,9,10,14,15,16,19,20,21,22,25
2019-11-22,1894,2,4,5,8,9,11,12,15,16,17,18,19,21,22,25
2019-11-25,1895,1,2,3,4,6,8,9,10,13,14,19,22,23,24,25
2019-11-27,1896,1,2,3,6,8,9,12,15,16,17,18,20,21,22,24
2019-11-29,1897,1,3,4,5,7,8,12,13,14,15,16,17,20,21,24
2019-12-02,1898,5,6,8,9,10,12,13,14,16,18,19,20,21,22,23
2019-12-04,1899,1,3,5,6,9,10,11,14,15,16,17,18,19,20,23
2019-12-06,1900,1,5,6,7,8,10,11,12,13,16,17,18,19,22,25
2019-12-09,1901,2,3,4,5,9,10,12,13,14,15,16,17,18,19,20
2019-12-11,1902,1,2,4,5,6,8,9,11,12,15,16,17,22,23,25
2019-12-13,1903,4,6,7,8,9,10,12,14,15,16,19,20,21,23,24
2019-12-16,1904,1,6,7,8,10,11,12,13,14,15,17,18,20,23,25
2019-12-18,1905,1,3,6,8,9,11,12,15,16,17,18,19,21,23,24
2019-12-20,1906,1,2,3,4,6,7,10,11,14,16,17,18,23,24,25
2019-12-23,1907,1,3,4,5,9,10,13,15,16,17,19,21,23,24,25
2019-12-26,1908,2,4,6,7,8,12,13,14,16,17,20,22,23,24,25
2019-12-28,1909,2,3,4,5,6,8,9,10,11,12,14,17,18,22,25
2019-12-30,1910,2,3,4,7,9,10,12,13,14,15,16,18,22,23,25
2020-01-03,1911,1,2,4,5,8,11,12,13,14,15,19,21,22,24,25
2020-01-06,1912,2,5,6,7,8,9,10,14,16,18,20,21,22,23,24
2020-01-08,1913,2,5,6,7,8,9,10,11,12,14,16,19,20,24,25
2020-01-10,1914,2,4,5,8,10,12,13,14,15,17,18,19,20,21,25
2020-01-13,1915,2,4,8,10,11,12,13,15,16,17,19,20,21,22,25
2020-01-15,1916,4,5,6,7,8,10,11,13,15,18,19,20,23,24,25
2020-01-17,1917,1,2,3,4,10,13,14,15,17,19,20,21,23,24,25
2020-01-20,1918,2,4,5,6,7,9,10,11,12,17,18,19,20,22,24
2020-01-22,1919,1,2,3,5,6,9,10,11,15,19,20,21,22,23,24
2020-01-24,1920,2,4,6,9,10,11,12,13,14,17,18,20,21,22,25
2020-01-27,1921,2,3,4,5,6,7,8,9,10,13,15,16,18,21,24
2020-01-29,1922,2,3,4,5,6,7,8,10,12,16,17,18,19,23,25
2020-01-31,1923,1,4,5,7,10,11,12,14,17,19,20,22,23,24,25
2020-02-03,1924,2,3,8,9,10,11,12,13,14,17,18,22,23,24,25
2020-02-05,1925,1,2,3,4,5,6,7,9,13,14,16,18,20,21,23
2020-02-07,1926,1,4,5,6,9,10,13,14,15,16,17,18,21,23,24
2020-02-10,1927,1,2,4,5,8,10,11,13,15,17,18,21,22,23,24
2020-02-12,1928,1,2,3,5,6,7,8,9,10,15,16,19,23,24,25
2020-02-14,1929,1,2,3,4,7,8,9,10,11,13,15,19,20,22,25
2020-02-17,1930,1,2,4,5,7,8,10,13,14,16,17,21,22,23,24
2020-02-19,1931,3,4,5,6,7,9,10,11,12,14,16,18,19,22,23
2020-02-21,1932,2,4,6,8,9,10,11,12,14,16,17,19,20,22,24
2020-02-26,1933,1,7,9,10,11,12,13,16,19,20,21,22,23,24,25
2020-02-28,1934,1,2,3,4,5,7,8,9,10,11,12,20,23,24,25
2020-03-02,1935,1,3,5,6,7,8,10,12,15,16,17,18,22,23,24
2020-03-04,1936,2,3,4,5,6,8,11,13,14,15,17,19,20,21,25
2020-03-06,1937,3,4,5,6,9,10,11,12,15,17,19,21,22,23,24
2020-03-09,1938,3,4,6,7,8,10,11,12,16,18,19,20,21,22,25
2020-03-11,1939,2,3,4,6,7,9,10,11,12,13,19,20,22,23,24
2020-03-13,1940,1,5,8,10,11,12,13,15,17,18,21,22,23,24,25
2020-03-16,1941,1,3,4,5,8,10,12,13,14,16,17,20,22,24,25
2020-03-18,1942,1,2,3,4,7,8,10,11,12,13,15,18,20,24,25
2020-03-20,1943,2,3,6,9,10,13,14,15,16,17,18,19,20,22,23
2020-03-23,1944,1,2,4,5,7,8,9,10,11,13,16,18,22,23,24
2020-03-25,1945,3,4,5,8,9,10,12,15,17,19,20,22,23,24,25
2020-03-27,1946,1,2,3,4,6,7,10,11,13,14,15,20,21,22,23
2020-03-30,1947,2,5,6,9,11,13,14,15,16,18,19,22,23,24,25
2020-04-01,1948,1,3,7,9,11,12,13,14,16,17,19,20,21,22,24
2020-04-03,1949,2,3,5,6,8,10,11,14,15,16,19,20,22,23,25
2020-04-06,1950,2,3,4,6,8,9,10,11,12,16,18,20,21,23,25
2020-04-08,1951,3,4,6,9,10,11,12,13,16,18,19,20,22,23,25
2020-04-11,1952,3,5,7,9,10,11,13,14,16,17,18,20,21,22,24
2020-04-13,1953,1,3,4,5,6,9,10,15,16,18,19,20,21,22,23
2020-04-15,1954,2,3,4,6,7,8,10,13,16,18,21,22,23,24,25
2020-04-17,1955,1,2,4,5,9,12,14,15,16,19,20,22,23,24,25
2020-04-20,1956,3,4,6,7,8,9,10,14,15,16,19,20,21,22,23
2020-04-22,1957,1,2,3,4,5,7,11,14,15,16,17,19,20,23,25
2020-04-24,1958,2,3,5,6,7,8,11,15,17,18,20,21,22,23,25
2020-04-27,1959,1,2,3,6,7,9,10,12,13,16,17,18,20,24,25
2020-04-29,1960,2,3,7,9,10,12,13,15,17,18,20,21,23,24,25
2020-05-02,1961,2,4,5,7,12,13,14,15,18,19,20,21,22,23,24
2020-05-04,1962,1,2,3,4,6,9,12,13,14,15,16,19,20,21,22
2020-05-06,1963,3,4,5,8,9,10,11,12,13,14,15,18,20,24,25
2020-05-08,1964,1,2,3,5,8,9,10,12,13,14,15,16,17,19,23
2020-05-11,1965,1,2,4,5,6,10,12,16,19,20,21,22,23,24,25
2020-05-13,1966,1,3,4,5,6,7,9,12,13,14,15,16,18,19,24
2020-05-15,1967,1,2,3,5,7,8,10,11,12,13,14,15,17,23,24
2020-05-18,1968,1,2,3,4,5,7,9,13,14,16,18,20,22,23,25
2020-05-20,1969,4,5,6,7,9,13,14,15,16,18,19,20,22,23,24
2020-05-22,1970,3,6,8,9,10,11,12,13,14,16,17,20,21,24,25
2020-05-25,1971,3,6,8,9,10,13,14,15,16,17,18,19,21,23,25
2020-05-28,1972,3,7,8,11,12,13,14,15,16,18,20,21,22,23,25
2020-05-29,1973,2,3,6,7,8,9,10,13,14,16,17,18,19,23,25
2020-06-01,1974,1,2,4,5,6,9,10,11,12,16,20,21,23,24,25
2020-06-03,1975,2,5,7,8,9,10,11,12,13,16,17,20,22,23,25
2020-06-05,1976,1,3,7,9,10,11,13,14,15,17,18,19,20,22,24
2020-06-08,1977,1,3,4,5,7,10,12,13,15,16,17,18,19,22,23
2020-06-10,1978,1,4,5,6,7,8,9,10,12,13,15,16,20,23,24
2020-06-12,1979,4,5,6,9,10,11,12,13,14,15,16,18,21,22,25
2020-06-15,1980,3,4,5,7,9,10,13,16,17,18,19,21,22,23,24
2020-06-17,1981,1,2,3,4,5,6,7,12,13,15,17,20,23,24,25
2020-06-19,1982,1,2,3,4,5,7,14,15,16,17,18,19,20,22,25
2020-06-22,1983,1,2,5,6,7,8,9,10,11,12,16,19,20,23,24
2020-06-24,1984,2,4,5,10,11,12,13,14,16,19,20,21,23,24,25
2020-06-26,1985,1,2,3,6,7,9,11,12,14,15,17,21,22,23,24
2020-06-29,1986,1,4,5,7,8,10,11,12,13,15,17,18,21,23,24
2020-07-01,1987,2,3,4,5,6,10,11,12,13,15,16,17,19,21,22
2020-07-03,1988,2,5,6,7,9,11,12,14,15,17,19,21,22,23,24
2020-07-06,1989,1,2,4,6,7,9,10,11,12,16,17,19,23,24,25
2020-07-08,1990,4,6,7,8,9,11,13,14,16,17,19,20,23,24,25
2020-07-10,1991,1,2,5,6,7,8,10,14,15,16,17,18,20,22,24
2020-07-13,1992,3,4,5,6,7,8,9,11,12,14,19,20,21,22,23
2020-07-15,1993,1,3,4,5,6,8,9,10,13,15,16,20,21,22,23
2020-07-17,1994,3,4,5,6,7,8,9,11,12,17,19,20,22,24,25
2020-07-20,1995,1,3,5,7,9,10,11,12,13,14,18,19,20,23,25
2020-07-22,1996,2,4,5,7,8,9,10,11,12,13,18,19,20,22,25
2020-07-24,1997,2,4,6,7,8,9,12,13,14,15,16,18,20,21,22
2020-07-27,1998,1,3,4,5,6,10,11,12,13,14,17,19,20,22,24
2020-07-29,1999,3,4,6,7,8,9,13,15,17,19,20,22,23,24,25
2020-07-31,2000,2,3,4,7,11,12,14,16,17,18,19,20,22,23,24
2020-08-03,2001,1,2,3,6,7,9,10,11,16,17,19,20,21,22,25
2020-08-04,2002,2,3,5,8,10,12,13,14,16,17,18,19,20,24,25
2020-08-05,2003,1,5,6,7,8,9,10,11,12,15,17,20,22,24,25
2020-08-06,2004,1,3,4,8,10,11,12,13,14,15,18,19,21,22,25
2020-08-07,2005,3,6,8,9,11,12,13,15,17,18,19,21,22,24,25
2020-08-08,2006,1,2,4,5,7,8,10,13,17,19,20,21,23,24,25
2020-08-10,2007,1,3,5,6,10,11,15,16,17,18,19,20,21,22,24
2020-08-11,2008,2,3,5,6,8,10,11,12,13,14,15,17,21,23,25
2020-08-12,2009,1,2,3,4,5,7,12,13,15,16,17,19,20,22,24
2020-08-13,2010,2,3,4,5,6,10,11,12,16,19,20,21,22,24,25
2020-08-14,2011,1,5,7,10,11,13,16,18,19,20,21,22,23,24,25
2020-08-15,2012,1,3,4,6,9,10,12,15,16,17,18,20,22,24,25
2020-08-17,2013,1,2,4,7,8,10,11,14,16,19,20,21,23,24,25
2020-08-18,2014,3,4,6,7,8,9,10,15,16,17,18,19,22,23,25
2020-08-19,2015,2,3,4,5,6,8,9,11,13,15,17,18,20,23,25
2020-08-20,2016,2,3,9,10,11,13,14,15,17,18,19,22,23,24,25
2020-08-21,2017,1,2,3,4,5,8,13,15,16,19,20,21,22,24,25
2020-08-22,2018,1,2,3,4,5,8,11,12,13,14,17,18,20,21,22
2020-08-24,2019,1,3,5,6,8,9,10,11,14,17,18,20,23,24,25
2020-08-25,2020,2,3,4,5,7,8,9,12,15,16,17,19,20,21,25
2020-08-26,2021,1,2,3,4,6,7,8,10,12,15,18,19,22,23,24
2020-08-27,2022,1,3,6,8,9,10,11,12,13,14,17,18,21,22,25
2020-08-28,2023,1,2,4,8,10,11,12,14,15,16,17,19,20,21,25
2020-08-29,2024,1,2,3,4,5,6,8,9,11,14,17,18,21,23,24
2020-08-31,2025,2,3,4,6,8,9,10,12,14,15,16,18,19,20,22
2020-09-01,2026,1,3,4,5,6,11,13,14,16,19,20,21,22,23,24
2020-09-02,2027,1,2,3,6,7,9,12,13,16,17,20,21,23,24,25
2020-09-03,2028,1,2,3,4,5,6,8,9,15,16,18,19,20,23,25
2020-09-04,2029,3,4,7,8,10,11,12,13,16,17,19,22,23,24,25
2020-09-12,2030,2,3,4,5,6,9,10,12,14,15,17,19,22,23,25
2020-09-14,2031,1,2,3,7,8,9,10,12,13,15,18,20,23,24,25
2020-09-15,2032,2,4,5,7,8,9,12,13,15,17,18,19,21,22,25
2020-09-16,2033,1,2,5,6,10,11,12,13,14,16,17,19,20,21,22
2020-09-17,2034,1,3,4,5,7,8,9,11,13,14,16,18,19,22,24
2020-09-18,2035,3,8,10,11,12,13,14,16,18,19,20,22,23,24,25
2020-09-19,2036,4,5,6,7,8,11,12,13,17,18,19,21,22,23,25
2020-09-21,2037,1,2,4,7,8,9,10,11,14,16,18,20,21,22,23
2020-09-22,2038,1,3,5,7,10,11,12,14,15,17,18,19,20,24,25
2020-09-23,2039,1,2,3,4,5,6,10,11,14,15,19,21,23,24,25
2020-09-24,2040,2,3,8,10,11,12,13,14,15,16,20,21,22,23,24
2020-09-25,2041,1,2,4,7,9,11,13,14,16,17,19,22,23,24,25
2020-09-26,2042,2,3,4,8,9,10,12,14,15,17,18,21,22,24,25
2020-09-28,2043,3,5,7,9,12,13,14,15,17,18,19,21,22,23,25
2020-09-29,2044,3,5,6,10,11,13,16,17,18,19,20,21,22,24,25
2020-09-30,2045,1,3,5,9,12,13,15,16,17,18,19,20,21,24,25
2020-10-01,2046,1,3,4,7,10,11,14,15,17,20,21,22,23,24,25
2020-10-02,2047,2,3,4,5,7,8,10,11,12,15,16,18,20,21,23
2020-10-03,2048,1,3,4,6,7,8,9,12,13,16,19,20,21,22,25
2020-10-05,2049,3,4,8,9,10,11,13,14,16,17,20,21,22,24,25
2020-10-06,2050,1,2,3,4,5,6,7,9,13,15,17,18,19,21,22
2020-10-07,2051,1,2,3,4,7,9,10,12,16,18,19,20,22,23,25
2020-10-08,2052,1,3,4,6,8,10,12,13,14,16,17,18,20,24,25
2020-10-09,2053,3,4,9,11,12,13,15,16,17,18,20,21,22,23,24
2020-10-10,2054,1,2,3,5,7,8,10,11,12,14,17,19,21,22,23
2020-10-13,2055,1,2,3,4,5,7,11,14,15,16,18,19,21,23,25
2020-10-14,2056,1,3,4,5,6,9,10,13,15,16,17,18,19,20,21
2020-10-15,2057,2,5,6,8,9,10,11,12,13,14,15,16,18,20,25
2020-10-16,2058,1,5,7,8,10,12,13,14,15,17,20,21,22,23,24
2020-10-17,2059,1,4,5,10,12,14,15,16,17,18,19,20,21,23,25
2020-10-19,2060,3,5,9,13,14,16,17,18,19,20,21,22,23,24,25
2020-10-20,2061,1,2,5,8,10,11,12,15,16,17,18,19,20,21,23
2020-10-21,2062,3,4,6,7,8,9,10,12,14,15,19,20,22,23,24
2020-10-22,2063,1,2,5,6,7,10,11,13,16,18,19,20,22,24,25
2020-10-23,2064,6,7,9,10,11,12,13,17,18,19,20,21,22,24,25
2020-10-24,2065,4,5,6,7,8,9,10,11,12,13,14,17,19,21,22
2020-10-26,2066,2,4,6,8,9,10,12,14,15,16,17,18,19,24,25
2020-10-27,2067,1,7,8,9,12,13,14,16,17,19,20,21,23,24,25
2020-10-28,2068,1,2,3,7,10,14,15,16,18,19,20,21,23,24,25
2020-10-29,2069,1,2,3,4,5,6,7,9,13,17,21,22,23,24,25
2020-10-30,2070,2,4,6,8,9,12,13,14,15,16,17,19,20,24,25
2020-10-31,2071,1,2,4,6,9,10,11,12,13,15,16,17,20,21,25
2020-11-03,2072,1,3,4,9,10,11,12,13,14,15,17,18,21,22,24
2020-11-04,2073,4,5,6,7,11,12,13,15,16,18,19,20,23,24,25
2020-11-05,2074,2,3,4,5,6,9,14,15,18,19,20,21,22,24,25
2020-11-06,2075,2,3,5,7,8,9,11,12,13,14,17,19,23,24,25
2020-11-07,2076,1,3,5,6,9,10,11,12,13,14,15,18,22,24,25
2020-11-09,2077,3,4,5,7,8,10,11,12,13,14,15,16,21,24,25
2020-11-10,2078,1,2,3,4,6,12,13,15,17,18,19,21,22,24,25
2020-11-11,2079,1,2,3,6,9,12,14,15,17,18,19,22,23,24,25
2020-11-12,2080,1,2,3,5,12,13,14,15,16,17,18,21,22,23,25
2020-11-13,2081,2,4,5,6,7,9,10,11,15,16,17,18,19,20,21
2020-11-14,2082,1,4,5,6,7,8,9,10,13,15,16,17,19,20,25
2020-11-16,2083,4,5,7,9,10,11,12,14,16,19,20,21,22,23,24
2020-11-17,2084,1,3,4,5,6,8,9,10,11,14,15,16,19,22,24
2020-11-18,2085,1,4,6,9,10,12,13,14,15,16,18,20,23,24,25
2020-11-19,2086,4,5,6,10,11,12,14,15,17,20,21,22,23,24,25
2020-11-20,2087,3,6,8,10,13,14,15,16,17,18,19,20,23,24,25
2020-11-21,2088,1,2,4,5,6,7,9,11,13,14,15,21,22,23,24
2020-11-23,2089,1,2,5,6,8,9,10,11,12,13,16,19,20,23,25
2020-11-24,2090,1,6,8,9,10,12,14,15,16,18,19,20,22,24,25
2020-11-25,2091,2,3,4,5,6,7,8,9,10,11,16,17,19,20,24
2020-11-26,2092,1,2,3,5,7,9,11,13,15,17,18,19,20,22,25
2020-11-27,2093,1,2,3,4,6,8,9,12,14,15,19,20,21,24,25
2020-11-28,2094,2,4,5,6,8,9,10,11,12,14,18,19,23,24,25
2020-11-30,2095,1,2,4,6,8,11,12,14,15,17,18,19,20,22,23
2020-12-01,2096,2,3,7,8,9,10,11,13,14,15,18,19,20,21,25
2020-12-02,2097,2,3,6,7,8,10,12,14,15,16,18,19,21,23,24
2020-12-03,2098,4,7,8,9,10,12,13,15,16,17,18,19,20,22,25
2020-12-04,2099,1,2,5,7,8,9,11,12,14,15,17,18,20,24,25
2020-12-05,2100,1,3,5,6,7,10,11,14,17,18,19,20,21,23,25
2020-12-07,2101,1,2,3,8,10,11,14,17,18,19,20,21,23,24,25
2020-12-08,2102,2,3,4,5,8,9,10,11,12,13,15,16,20,22,25
2020-12-09,2103,1,2,5,7,10,11,12,13,15,16,18,19,20,21,25
2020-12-10,2104,2,4,5,6,8,9,10,11,12,14,17,18,20,21,23
2020-12-11,2105,3,7,8,9,10,13,14,16,17,18,19,20,21,22,25
