data,concurso,dezena_1,dezena_2,dezena_3,dezena_4,dezena_5
2014-07-19,3539,5,19,21,26,40
2014-07-21,3540,6,7,26,27,37
2014-07-22,3541,17,30,47,52,54
2014-07-23,3542,16,33,41,61,75
2014-07-24,3543,25,36,42,45,52
2014-07-25,3544,23,41,48,76,80
2014-07-26,3545,37,54,65,70,80
2014-07-28,3546,10,13,14,43,51
2014-07-29,3547,26,30,52,69,76
2014-07-30,3548,5,39,57,59,79
2014-07-31,3549,5,7,8,47,77
2014-08-01,3550,9,34,41,71,73
2014-08-02,3551,37,38,52,65,75
2014-08-04,3552,2,16,29,66,68
2014-08-05,3553,1,14,27,55,62
2014-08-06,3554,8,19,24,30,47
2014-08-07,3555,11,19,31,44,68
2014-08-08,3556,5,19,30,31,65
2014-08-09,3557,1,10,38,56,63
2014-08-11,3558,8,32,36,76,80
2014-08-12,3559,14,34,39,55,56
2014-08-13,3560,14,34,44,45,51
2014-08-14,3561,13,15,44,69,78
2014-08-15,3562,16,23,29,44,50
2014-08-16,3563,41,48,63,67,71
2014-08-18,3564,5,13,29,50,58
2014-08-19,3565,18,26,48,53,75
2014-08-20,3566,34,35,45,68,71
2014-08-21,3567,11,24,28,31,37
2014-08-22,3568,9,13,29,38,78
2014-08-23,3569,15,42,54,61,69
2014-08-25,3570,8,15,22,35,45
2014-08-26,3571,26,44,56,64,65
2014-08-27,3572,39,41,62,65,72
2014-08-28,3573,2,9,43,64,80
2014-08-29,3574,7,52,55,64,73
2014-08-30,3575,2,16,19,22,36
2014-09-01,3576,4,21,31,62,72
2014-09-02,3577,31,34,51,55,78
2014-09-03,3578,26,43,54,57,65
2014-09-04,3579,11,34,35,58,73
2014-09-05,3580,6,16,18,41,44
2014-09-06,3581,17,34,53,63,77
2014-09-08,3582,44,50,52,60,70
2014-09-09,3583,23,39,44,54,57
2014-09-10,3584,9,50,51,58,74
2014-09-11,3585,16,23,50,59,65
2014-09-12,3586,2,5,46,47,51
2014-09-13,3587,26,35,51,70,78
2014-09-15,3588,15,21,45,47,63
2014-09-16,3589,2,17,30,41,64
2014-09-17,3590,6,46,71,73,78
2014-09-18,3591,11,13,15,37,75
2014-09-19,3592,18,25,35,41,60
2014-09-20,3593,20,35,45,65,69
2014-09-22,3594,11,28,72,73,74
2014-09-23,3595,8,35,41,45,54
2014-09-24,3596,13,30,47,50,78
2014-09-25,3597,1,21,28,54,68
2014-09-26,3598,15,30,46,58,79
2014-09-27,3599,9,35,45,71,73
2014-09-29,3600,42,43,72,75,78
2014-09-30,3601,2,6,7,31,79
2014-10-01,3602,19,28,30,43,45
2014-10-02,3603,1,38,49,62,73
2014-10-03,3604,1,18,32,47,64
2014-10-04,3605,12,24,34,44,78
2014-10-06,3606,12,26,28,53,55
2014-10-07,3607,11,51,68,69,74
2014-10-08,3608,10,33,38,46,63
2014-10-09,3609,23,37,50,69,77
2014-10-10,3610,1,12,13,23,71
2014-10-11,3611,16,18,40,62,75
2014-10-13,3612,3,7,33,34,58
2014-10-14,3613,19,22,28,31,33
2014-10-15,3614,32,53,54,59,63
2014-10-16,3615,21,39,58,61,69
2014-10-17,3616,14,26,36,38,50
2014-10-18,3617,4,5,60,75,79
2014-10-20,3618,13,17,44,49,54
2014-10-21,3619,19,31,57,67,71
2014-10-22,3620,17,40,50,59,73
2014-10-23,3621,13,19,55,57,63
2014-10-24,3622,4,15,18,51,55
2014-10-25,3623,31,40,61,68,72
2014-10-27,3624,1,40,54,78,80
2014-10-28,3625,29,42,53,75,77
2014-10-29,3626,4,21,43,52,58
2014-10-30,3627,3,35,37,57,80
2014-10-31,3628,8,13,37,55,76
2014-11-01,3629,1,8,25,45,57
2014-11-03,3630,13,14,23,43,56
2014-11-04,3631,6,32,54,55,75
2014-11-05,3632,6,14,38,55,69
2014-11-06,3633,1,20,49,57,77
2014-11-07,3634,3,15,30,53,61
2014-11-08,3635,42,44,56,59,64
2014-11-10,3636,9,12,42,59,72
2014-11-11,3637,19,29,42,52,63
2014-11-12,3638,19,38,44,46,70
2014-11-13,3639,29,32,34,39,63
2014-11-14,3640,1,16,49,68,74
2014-11-17,3641,4,9,53,61,63
2014-11-18,3642,2,12,14,17,70
2014-11-19,3643,21,33,53,64,80
2014-11-20,3644,29,33,58,60,75
2014-11-21,3645,9,17,26,42,46
2014-11-22,3646,2,3,15,39,63
2014-11-24,3647,9,24,35,63,79
2014-11-25,3648,17,40,52,54,80
2014-11-26,3649,1,4,17,24,42
2014-11-27,3650,15,29,43,55,63
2014-11-28,3651,17,44,66,70,80
2014-11-29,3652,10,13,20,32,50
2014-12-01,3653,9,13,16,37,58
2014-12-02,3654,11,18,20,29,53
2014-12-03,3655,2,11,13,22,29
2014-12-04,3656,3,13,26,55,79
2014-12-05,3657,9,35,44,57,75
2014-12-06,3658,10,36,39,54,79
2014-12-08,3659,4,33,44,49,57
2014-12-09,3660,2,8,10,58,64
2014-12-10,3661,2,6,32,63,66
2014-12-11,3662,28,56,58,61,76
2014-12-12,3663,17,32,62,67,79
2014-12-13,3664,53,55,60,69,70
2014-12-15,3665,22,26,58,60,61
2014-12-16,3666,27,41,44,70,72
2014-12-17,3667,18,22,49,63,65
2014-12-18,3668,9,26,39,54,56
2014-12-19,3669,13,39,40,45,55
2014-12-20,3670,6,8,36,67,72
2014-12-22,3671,3,16,25,29,39
2014-12-23,3672,9,16,17,28,75
2014-12-24,3673,2,6,29,66,80
2014-12-26,3674,5,21,24,30,69
2014-12-27,3675,34,49,52,77,79
2014-12-29,3676,5,13,15,37,39
2014-12-30,3677,16,22,67,72,73
2014-12-31,3678,5,47,61,77,80
2015-01-02,3679,11,16,23,56,61
2015-01-03,3680,7,31,59,60,79
2015-01-05,3681,10,14,15,29,31
2015-01-06,3682,13,18,39,60,68
2015-01-07,3683,26,28,31,43,76
2015-01-08,3684,6,18,32,48,69
2015-01-09,3685,17,19,35,53,76
2015-01-10,3686,23,40,45,59,74
2015-01-12,3687,33,50,59,60,78
2015-01-13,3688,8,9,29,66,79
2015-01-14,3689,10,36,44,52,72
2015-01-15,3690,28,35,63,64,67
2015-01-16,3691,6,11,19,53,72
2015-01-17,3692,2,8,9,26,78
2015-01-19,3693,25,31,63,67,70
2015-01-20,3694,1,26,42,45,72
2015-01-21,3695,11,32,47,67,76
2015-01-22,3696,18,20,31,34,37
2015-01-23,3697,6,49,53,66,67
2015-01-24,3698,19,20,33,58,77
2015-01-26,3699,10,14,52,74,75
2015-01-27,3700,5,26,29,44,59
2015-01-28,3701,9,15,35,40,78
2015-01-29,3702,36,42,52,62,74
2015-01-30,3703,9,12,16,43,67
2015-01-31,3704,15,38,40,57,62
2015-02-02,3705,22,27,49,52,63
2015-02-03,3706,8,9,11,43,73
2015-02-04,3707,5,19,34,70,72
2015-02-05,3708,18,21,47,48,62
2015-02-06,3709,6,11,25,35,74
2015-02-07,3710,10,18,55,58,80
2015-02-09,3711,18,32,55,64,73
2015-02-10,3712,1,19,26,60,61
2015-02-11,3713,21,39,41,49,54
2015-02-12,3714,19,23,26,53,56
2015-02-13,3715,26,28,31,33,62
2015-02-14,3716,18,34,65,66,80
2015-02-18,3717,30,37,38,52,55
2015-02-19,3718,7,30,36,50,66
2015-02-20,3719,4,20,21,55,56
2015-02-21,3720,23,31,33,34,40
2015-02-23,3721,17,39,44,49,57
2015-02-24,3722,8,32,42,64,73
2015-02-25,3723,23,39,44,52,69
2015-02-26,3724,4,32,46,54,66
2015-02-27,3725,33,40,56,70,74
2015-02-28,3726,12,50,59,73,80
2015-03-02,3727,8,31,37,45,71
2015-03-03,3728,6,32,54,71,78
2015-03-04,3729,3,15,16,19,72
2015-03-05,3730,17,18,26,46,59
2015-03-06,3731,33,41,43,75,79
2015-03-07,3732,5,13,19,34,50
2015-03-09,3733,20,24,39,45,77
2015-03-10,3734,8,9,33,39,45
2015-03-11,3735,17,29,44,71,75
2015-03-12,3736,7,22,24,39,58
2015-03-13,3737,4,20,35,50,52
2015-03-14,3738,5,29,55,62,68
2015-03-16,3739,28,45,56,63,68
2015-03-17,3740,17,45,52,73,77
2015-03-18,3741,19,23,72,79,80
2015-03-19,3742,2,3,15,45,75
2015-03-20,3743,7,16,32,68,78
2015-03-21,3744,21,44,50,66,80
2015-03-23,3745,2,12,67,75,78
2015-03-24,3746,57,62,65,73,80
2015-03-25,3747,6,8,14,20,58
2015-03-26,3748,4,14,24,37,78
2015-03-27,3749,16,20,29,33,47
2015-03-28,3750,20,30,42,64,74
2015-03-30,3751,43,50,65,66,68
2015-03-31,3752,14,15,27,29,67
2015-04-01,3753,1,14,15,22,36
2015-04-02,3754,2,16,21,65,79
2015-04-04,3755,16,41,63,68,78
2015-04-06,3756,2,27,54,56,63
2015-04-07,3757,27,30,48,57,67
2015-04-08,3758,8,27,28,60,71
2015-04-09,3759,3,23,34,45,53
2015-04-10,3760,9,38,69,71,73
2015-04-11,3761,6,9,29,46,48
2015-04-13,3762,26,48,56,63,69
2015-04-14,3763,4,8,23,60,71
2015-04-15,3764,4,33,50,54,80
2015-04-16,3765,11,38,39,58,68
2015-04-17,3766,2,8,27,33,55
2015-04-18,3767,17,21,28,34,63
2015-04-20,3768,15,16,28,55,67
2015-04-22,3769,36,52,58,67,76
2015-04-23,3770,6,13,15,22,32
2015-04-24,3771,12,16,30,55,68
2015-04-25,3772,4,7,16,19,62
2015-04-27,3773,31,50,59,70,74
2015-04-28,3774,1,20,56,71,79
2015-04-29,3775,14,29,44,45,47
2015-04-30,3776,42,61,64,67,79
2015-05-02,3777,5,18,19,31,45
2015-05-04,3778,2,5,32,49,60
2015-05-05,3779,21,30,31,43,54
2015-05-06,3780,1,7,15,22,71
2015-05-07,3781,45,47,49,74,80
2015-05-08,3782,6,20,24,42,57
2015-05-09,3783,13,39,40,50,66
2015-05-11,3784,6,27,61,70,72
2015-05-12,3785,23,29,49,76,79
2015-05-13,3786,5,7,59,60,73
2015-05-14,3787,17,35,55,69,75
2015-05-15,3788,8,26,31,41,78
2015-05-16,3789,21,23,29,49,77
2015-05-18,3790,2,8,23,69,75
2015-05-19,3791,17,26,37,66,79
2015-05-20,3792,4,30,40,54,57
2015-05-21,3793,2,5,46,48,65
2015-05-22,3794,2,11,20,27,51
2015-05-23,3795,5,49,51,65,76
2015-05-25,3796,16,25,66,69,78
2015-05-26,3797,3,25,33,35,76
2015-05-27,3798,14,27,30,31,68
2015-05-28,3799,30,36,43,63,72
2015-05-29,3800,17,40,55,59,68
2015-05-30,3801,9,47,62,64,76
2015-06-01,3802,8,40,57,62,73
2015-06-02,3803,15,32,36,38,53
2015-06-03,3804,2,38,45,47,72
2015-06-05,3805,5,17,50,72,75
2015-06-06,3806,13,18,29,51,52
2015-06-08,3807,6,18,28,49,53
2015-06-09,3808,6,27,47,68,78
2015-06-10,3809,30,33,61,66,67
2015-06-11,3810,9,39,44,65,67
2015-06-12,3811,1,16,30,73,80
2015-06-13,3812,32,43,64,65,71
2015-06-15,3813,2,4,11,28,35
2015-06-24,3814,1,15,22,23,47
2015-06-25,3815,34,36,52,56,63
2015-06-26,3816,19,42,67,72,77
2015-06-27,3817,25,45,59,68,75
2015-06-29,3818,11,15,32,39,51
2015-06-30,3819,20,37,39,61,72
2015-07-01,3820,42,53,61,73,80
2015-07-02,3821,11,15,16,24,44
2015-07-03,3822,32,48,59,65,71
2015-07-04,3823,5,43,55,62,76
2015-07-06,3824,2,11,17,29,67
2015-07-07,3825,7,16,40,60,67
2015-07-08,3826,6,34,37,45,75
2015-07-09,3827,17,31,54,73,80
2015-07-10,3828,27,50,57,70,72
2015-07-11,3829,10,15,37,46,60
2015-07-13,3830,1,12,43,58,80
2015-07-14,3831,48,56,57,58,64
2015-07-15,3832,17,36,37,64,66
2015-07-16,3833,2,8,36,46,65
2015-07-17,3834,11,19,38,40,58
2015-07-18,3835,43,52,53,72,80
2015-07-20,3836,2,10,26,41,47
2015-07-21,3837,5,31,47,72,78
2015-07-22,3838,11,20,50,58,74
2015-07-23,3839,4,40,51,59,62
2015-07-24,3840,21,22,34,49,77
2015-07-25,3841,6,8,34,53,61
2015-07-27,3842,3,13,35,57,77
2015-07-28,3843,11,34,40,43,52
2015-07-29,3844,4,9,52,66,80
2015-07-30,3845,1,10,12,15,72
2015-07-31,3846,6,10,19,23,33
2015-08-01,3847,10,50,57,67,70
2015-08-03,3848,29,44,52,70,76
2015-08-04,3849,35,57,60,66,73
2015-08-05,3850,15,21,23,40,43
2015-08-06,3851,16,27,33,45,75
2015-08-07,3852,9,34,38,48,51
2015-08-08,3853,10,34,40,47,52
2015-08-10,3854,3,32,55,79,80
2015-08-11,3855,12,17,65,77,79
2015-08-12,3856,6,24,38,54,72
2015-08-13,3857,8,16,18,22,34
2015-08-14,3858,17,26,28,50,72
2015-08-15,3859,7,29,38,57,76
2015-08-17,3860,7,13,38,56,70
2015-08-18,3861,8,29,51,61,79
2015-08-19,3862,1,32,56,70,77
2015-08-20,3863,2,42,59,62,67
2015-08-21,3864,11,21,31,43,62
2015-08-22,3865,32,61,65,70,80
2015-08-24,3866,4,8,16,43,80
2015-08-25,3867,3,21,35,55,70
2015-08-26,3868,10,14,31,46,74
2015-08-27,3869,11,19,27,44,78
2015-08-28,3870,3,39,44,76,77
2015-08-29,3871,4,15,41,66,71
2015-09-01,3872,3,13,44,53,70
2015-09-01,3873,5,10,23,76,77
2015-09-02,3874,5,7,32,58,69
2015-09-03,3875,2,28,29,56,60
2015-09-04,3876,15,30,50,58,79
2015-09-05,3877,25,27,30,32,65
2015-09-08,3878,19,40,50,70,74
2015-09-09,3879,5,20,52,58,64
2015-09-10,3880,24,33,35,38,42
2015-09-11,3881,10,17,50,59,75
2015-09-12,3882,2,21,22,37,79
2015-09-14,3883,26,33,51,55,69
2015-09-15,3884,29,46,48,49,66
2015-09-16,3885,11,24,28,41,71
2015-09-17,3886,17,43,49,63,71
2015-09-18,3887,6,20,24,47,70
2015-09-19,3888,14,40,42,51,63
2015-09-21,3889,17,39,53,57,73
2015-09-22,3890,18,27,51,69,73
2015-09-23,3891,13,32,34,54,78
2015-09-24,3892,1,8,23,41,59
2015-09-25,3893,3,4,5,34,75
2015-09-26,3894,5,14,18,43,76
2015-09-28,3895,5,6,47,55,66
2015-09-29,3896,12,37,39,47,55
2015-09-30,3897,31,39,45,69,78
2015-10-01,3898,23,32,56,76,77
2015-10-02,3899,10,27,47,65,74
2015-10-03,3900,35,43,47,56,57
2015-10-05,3901,53,62,64,73,76
2015-10-06,3902,15,30,37,49,62
2015-10-07,3903,12,38,47,77,78
2015-10-08,3904,34,35,36,50,55
2015-10-09,3905,4,6,21,58,73
2015-10-10,3906,6,27,42,59,61
2015-10-13,3907,6,13,35,46,49
2015-10-14,3908,19,23,35,48,53
2015-10-15,3909,31,44,46,52,55
2015-10-16,3910,21,32,43,44,76
2015-10-17,3911,3,8,34,53,72
2015-10-19,3912,17,29,34,48,58
2015-10-20,3913,43,48,50,65,66
2015-10-21,3914,1,16,32,36,74
2015-10-22,3915,1,18,68,79,80
2015-10-23,3916,13,26,44,64,68
2015-10-24,3917,8,41,47,66,75
2015-10-26,3918,12,13,31,49,65
2015-10-27,3919,27,38,66,70,76
2015-10-28,3920,8,10,31,70,80
2015-10-29,3921,31,32,49,50,54
2015-10-30,3922,17,22,44,68,78
2015-10-31,3923,4,38,44,49,66
2015-11-03,3924,10,24,31,42,48
2015-11-04,3925,8,15,20,24,47
2015-11-05,3926,7,12,17,51,53
2015-11-06,3927,15,46,56,57,80
2015-11-07,3928,18,41,43,59,71
2015-11-09,3929,6,13,28,32,41
2015-11-10,3930,13,25,34,46,61
2015-11-11,3931,6,28,47,64,67
2015-11-13,3932,2,24,27,48,67
2015-11-13,3933,6,24,34,67,74
2015-11-14,3934,7,18,43,53,79
2015-11-16,3935,7,19,41,43,45
2015-11-17,3936,11,13,29,60,76
2015-11-18,3937,22,28,45,48,62
2015-11-19,3938,29,40,54,69,73
2015-11-20,3939,43,44,45,53,74
2015-11-21,3940,10,19,33,40,80
2015-11-23,3941,5,13,15,45,53
2015-11-24,3942,34,39,40,41,69
2015-11-25,3943,5,12,22,29,60
2015-11-26,3944,13,36,49,69,70
2015-11-27,3945,6,10,20,22,75
2015-11-28,3946,12,21,49,56,73
2015-11-30,3947,10,54,56,66,80
2015-12-01,3948,19,26,61,74,79
2015-12-02,3949,16,29,31,47,69
2015-12-03,3950,19,24,37,49,74
2015-12-04,3951,12,26,48,52,61
2015-12-05,3952,31,49,56,62,66
2015-12-07,3953,11,19,36,37,40
2015-12-08,3954,4,13,16,49,74
2015-12-09,3955,10,38,53,54,67
2015-12-10,3956,21,31,39,56,61
2015-12-11,3957,23,38,42,49,79
2015-12-12,3958,19,21,55,63,70
2015-12-14,3959,27,39,56,73,76
2015-12-15,3960,33,34,43,47,57
2015-12-16,3961,9,10,23,24,63
2015-12-17,3962,36,46,57,61,72
2015-12-18,3963,23,36,65,70,80
2015-12-19,3964,7,33,56,59,64
2015-12-21,3965,18,23,40,70,73
2015-12-22,3966,11,17,38,39,72
2015-12-23,3967,8,41,42,53,75
2015-12-24,3968,14,18,25,75,76
2015-12-26,3969,5,6,8,28,48
2015-12-28,3970,9,34,59,61,79
2015-12-29,3971,32,47,53,60,65
2015-12-30,3972,27,37,39,53,60
2015-12-31,3973,47,50,63,71,72
2016-01-02,3974,16,17,18,34,55
2016-01-04,3975,6,21,63,65,73
2016-01-05,3976,23,37,50,53,54
2016-01-06,3977,22,30,44,64,80
2016-01-07,3978,2,50,59,69,72
2016-01-08,3979,14,33,39,58,74
2016-01-09,3980,9,15,27,28,61
2016-01-11,3981,5,36,45,47,61
2016-01-12,3982,25,38,57,59,68
2016-01-13,3983,9,35,55,69,70
2016-01-14,3984,2,5,16,35,65
2016-01-15,3985,9,21,24,27,69
2016-01-16,3986,4,6,26,36,55
2016-01-18,3987,3,50,60,67,77
2016-01-19,3988,15,33,56,63,77
2016-01-20,3989,14,31,37,38,78
2016-01-21,3990,24,31,36,39,72
2016-01-22,3991,22,24,45,49,64
2016-01-23,3992,30,37,40,72,79
2016-01-25,3993,11,16,46,48,74
2016-01-26,3994,6,13,19,40,64
2016-01-27,3995,6,45,50,67,75
2016-01-28,3996,3,23,28,40,63
2016-01-29,3997,1,25,37,41,80
2016-01-30,3998,2,25,26,29,38
2016-02-01,3999,10,22,25,70,79
2016-02-02,4000,17,21,27,46,63
2016-02-03,4001,7,22,49,52,76
2016-02-04,4002,3,6,7,43,55
2016-02-05,4003,1,25,27,32,51
2016-02-06,4004,24,27,37,45,69
2016-02-10,4005,10,14,33,50,62
2016-02-11,4006,15,18,44,55,74
2016-02-12,4007,5,27,31,35,53
2016-02-13,4008,19,28,46,50,58
2016-02-15,4009,9,13,21,29,69
2016-02-16,4010,9,36,37,39,43
2016-02-17,4011,6,24,52,53,69
2016-02-18,4012,43,47,48,54,66
2016-02-19,4013,9,24,42,58,59
2016-02-20,4014,24,41,52,57,77
2016-02-22,4015,3,22,41,46,65
2016-02-23,4016,34,65,68,69,80
2016-02-24,4017,3,16,46,52,59
2016-02-25,4018,4,12,32,44,60
2016-02-26,4019,5,11,12,55,62
2016-02-27,4020,4,6,13,43,64
2016-02-29,4021,29,45,55,75,80
2016-03-01,4022,10,29,38,56,63
2016-03-02,4023,7,37,47,62,80
2016-03-03,4024,12,22,27,31,52
2016-03-04,4025,24,28,52,53,79
2016-03-05,4026,10,35,54,67,75
2016-03-07,4027,13,25,69,73,75
2016-03-08,4028,6,12,48,54,77
2016-03-09,4029,2,18,29,32,55
2016-03-10,4030,19,30,36,43,64
2016-03-11,4031,5,9,33,63,73
2016-03-12,4032,19,45,53,61,64
2016-03-14,4033,16,22,38,50,62
2016-03-15,4034,5,29,43,48,54
2016-03-16,4035,4,7,10,50,61
2016-03-17,4036,6,8,19,35,50
2016-03-18,4037,1,13,14,21,38
2016-03-19,4038,5,9,15,40,42
2016-03-21,4039,37,40,43,70,79
2016-03-22,4040,25,28,37,61,80
2016-03-23,4041,3,24,66,69,70
2016-03-24,4042,10,20,42,62,72
2016-03-26,4043,12,25,32,39,76
2016-03-28,4044,38,41,50,51,72
2016-03-29,4045,9,11,16,58,63
2016-03-30,4046,6,17,20,53,78
2016-03-31,4047,7,10,38,46,55
2016-04-01,4048,15,22,32,49,58
2016-04-02,4049,5,26,37,38,76
2016-04-04,4050,42,56,60,62,68
2016-04-05,4051,17,18,23,42,76
2016-04-06,4052,1,15,17,31,67
2016-04-07,4053,26,27,30,34,63
2016-04-08,4054,22,51,52,70,71
2016-04-09,4055,11,18,66,69,78
2016-04-11,4056,6,12,17,52,78
2016-04-12,4057,2,15,29,69,80
2016-04-13,4058,12,19,66,68,75
2016-04-14,4059,17,27,30,41,44
2016-04-15,4060,2,17,29,34,68
2016-04-16,4061,12,13,33,61,80
2016-04-18,4062,7,19,42,61,76
2016-04-19,4063,4,12,17,70,75
2016-04-20,4064,12,17,27,38,78
2016-04-22,4065,13,18,28,62,73
2016-04-23,4066,39,47,52,53,55
2016-04-25,4067,2,7,18,60,71
2016-04-26,4068,30,49,70,71,79
2016-04-27,4069,22,24,29,32,80
2016-04-28,4070,2,15,37,46,52
2016-04-29,4071,15,27,40,51,64
2016-04-30,4072,2,34,43,75,78
2016-05-02,4073,8,35,51,62,67
2016-05-03,4074,10,24,26,64,75
2016-05-04,4075,15,24,57,61,74
2016-05-05,4076,17,18,56,61,62
2016-05-06,4077,3,14,15,37,43
2016-05-07,4078,1,52,57,69,79
2016-05-09,4079,31,35,37,56,67
2016-05-10,4080,8,34,35,48,76
2016-05-11,4081,24,26,34,68,72
2016-05-12,4082,8,21,35,59,67
2016-05-13,4083,2,53,59,70,80
2016-05-14,4084,12,26,67,71,78
2016-05-16,4085,10,28,57,75,80
2016-05-17,4086,6,28,31,33,71
2016-05-18,4087,36,56,58,64,74
2016-05-19,4088,31,58,59,67,71
2016-05-20,4089,12,26,33,43,47
2016-05-21,4090,23,40,41,43,74
2016-05-23,4091,2,9,24,60,67
2016-05-24,4092,1,19,23,59,79
2016-05-25,4093,8,9,20,27,73
2016-05-27,4094,2,36,52,65,73
2016-05-28,4095,14,26,69,71,77
2016-05-30,4096,17,35,58,74,79
2016-05-31,4097,3,11,31,40,61
2016-06-01,4098,37,42,52,64,78
2016-06-02,4099,7,15,24,27,52
2016-06-03,4100,2,19,54,60,76
2016-06-04,4101,6,18,59,62,79
2016-06-06,4102,30,38,46,52,60
2016-06-07,4103,1,7,37,64,72
2016-06-08,4104,15,25,41,61,67
2016-06-09,4105,28,51,66,67,76
2016-06-10,4106,5,12,52,59,65
2016-06-11,4107,9,41,44,50,60
2016-06-13,4108,6,16,58,67,77
2016-06-14,4109,26,28,31,70,75
2016-06-15,4110,6,20,23,55,66
2016-06-16,4111,9,20,36,45,58
2016-06-17,4112,6,10,41,53,79
2016-06-18,4113,6,11,28,48,67
2016-06-24,4114,14,26,28,55,79
2016-06-25,4115,9,37,66,75,78
2016-06-27,4116,23,39,58,59,80
2016-06-28,4117,17,18,19,24,44
2016-06-29,4118,19,36,49,63,70
2016-06-30,4119,21,44,66,74,77
2016-07-01,4120,12,17,22,52,63
2016-07-02,4121,1,17,20,50,75
2016-07-04,4122,31,35,38,48,74
2016-07-05,4123,1,26,34,40,49
2016-07-06,4124,15,22,28,34,72
2016-07-07,4125,23,36,54,59,70
2016-07-08,4126,21,53,57,69,71
2016-07-09,4127,1,28,30,73,76
2016-07-11,4128,1,10,11,24,60
2016-07-12,4129,3,19,46,52,64
2016-07-13,4130,10,31,32,38,79
2016-07-14,4131,14,34,63,73,76
2016-07-15,4132,22,32,34,43,51
2016-07-16,4133,7,9,38,62,66
2016-07-18,4134,6,9,36,46,80
2016-07-19,4135,5,38,41,55,66
2016-07-20,4136,26,31,41,49,61
2016-07-21,4137,9,22,24,41,78
2016-07-22,4138,57,58,64,65,79
2016-07-23,4139,6,11,33,48,61
2016-07-25,4140,3,18,31,58,61
2016-07-26,4141,3,19,43,58,67
2016-07-27,4142,3,23,38,69,78
2016-07-28,4143,7,11,37,43,79
2016-07-29,4144,23,41,44,72,77
2016-07-30,4145,14,36,44,67,71
2016-08-01,4146,13,16,29,56,80
2016-08-02,4147,17,29,43,53,56
2016-08-03,4148,32,46,63,72,77
2016-08-04,4149,14,19,37,40,56
2016-08-05,4150,9,36,39,61,68
2016-08-06,4151,36,43,51,58,79
2016-08-08,4152,8,32,44,48,74
2016-08-09,4153,19,43,44,50,63
2016-08-10,4154,1,4,48,57,78
2016-08-11,4155,19,24,45,73,76
2016-08-12,4156,18,20,24,28,37
2016-08-13,4157,7,32,40,52,74
2016-08-15,4158,10,25,41,65,78
2016-08-16,4159,6,11,72,75,78
2016-08-17,4160,36,42,48,62,70
2016-08-18,4161,22,48,64,71,78
2016-08-19,4162,18,31,51,55,69
2016-08-20,4163,5,30,38,55,72
2016-08-22,4164,8,11,15,53,55
2016-08-23,4165,3,40,41,65,66
2016-08-24,4166,30,31,42,45,58
2016-08-25,4167,4,36,47,66,76
2016-08-26,4168,4,15,31,67,73
2016-08-27,4169,21,31,34,41,60
2016-08-29,4170,37,39,43,51,75
2016-08-30,4171,4,36,76,77,80
2016-08-31,4172,5,20,34,43,60
2016-09-01,4173,18,24,46,66,74
2016-09-02,4174,8,16,26,28,60
2016-09-03,4175,3,6,15,18,52
2016-09-05,4176,20,53,60,70,74
2016-09-06,4177,46,66,70,72,77
2016-09-08,4178,6,30,35,45,56
2016-09-09,4179,5,11,26,37,58
2016-09-10,4180,5,7,19,27,46
2016-09-12,4181,14,33,55,60,75
2016-09-13,4182,3,7,38,41,46
2016-09-14,4183,4,21,22,45,58
2016-09-15,4184,8,15,37,74,77
2016-09-16,4185,26,32,35,44,48
2016-09-17,4186,7,9,21,33,53
2016-09-19,4187,28,43,51,54,78
2016-09-20,4188,4,10,15,34,76
2016-09-21,4189,44,49,59,70,78
2016-09-22,4190,1,20,38,55,70
2016-09-23,4191,16,18,21,50,78
2016-09-24,4192,1,14,32,53,61
2016-09-26,4193,9,31,63,69,70
2016-09-27,4194,5,22,34,37,58
2016-09-28,4195,8,14,20,45,52
2016-09-29,4196,19,22,31,40,45
2016-09-30,4197,3,16,23,42,55
2016-10-01,4198,5,26,48,61,69
2016-10-03,4199,38,42,45,52,57
2016-10-04,4200,9,39,40,45,80
2016-10-05,4201,10,30,51,55,77
2016-10-06,4202,9,18,26,51,77
2016-10-07,4203,18,24,46,49,57
2016-10-08,4204,1,6,42,71,73
2016-10-10,4205,4,20,32,75,77
2016-10-11,4206,5,8,9,35,54
2016-10-13,4207,4,18,27,46,80
2016-10-14,4208,20,21,65,68,76
2016-10-15,4209,27,49,55,62,74
2016-10-17,4210,30,32,38,51,73
2016-10-18,4211,8,19,23,43,63
2016-10-19,4212,5,8,28,61,74
2016-10-20,4213,9,10,24,48,53
2016-10-21,4214,25,31,42,44,49
2016-10-22,4215,23,36,37,53,56
2016-10-24,4216,5,11,21,24,43
2016-10-25,4217,10,36,43,60,63
2016-10-26,4218,17,30,33,78,79
2016-10-27,4219,11,13,26,31,73
2016-10-28,4220,4,5,16,23,54
2016-10-29,4221,1,8,18,36,53
2016-10-31,4222,7,24,39,58,76
2016-11-01,4223,4,5,31,42,70
2016-11-03,4224,8,11,46,68,79
2016-11-04,4225,23,33,35,36,39
2016-11-05,4226,13,16,48,57,65
2016-11-07,4227,11,13,69,73,77
2016-11-08,4228,9,12,16,26,37
2016-11-09,4229,25,28,29,33,67
2016-11-10,4230,7,10,20,24,75
2016-11-11,4231,25,40,69,71,78
2016-11-12,4232,8,40,49,53,75
2016-11-14,4233,10,18,26,72,79
2016-11-16,4234,20,37,46,55,60
2016-11-17,4235,13,23,37,40,63
2016-11-18,4236,16,25,28,30,68
